timestamp,waiting_time,queue_length,travel_time,predictions,actual_flows
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,1,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,1,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,1,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,1,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,1,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,1,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,0.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.16666666666666666,2,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.2857142857142857,2,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.375,2,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.5,1,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.625,1,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,13.0,7.984798375502065,8
2025-04-09 03:13:26,0.0,0,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.0,0,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.125,1,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.25,1,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.375,1,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.4444444444444444,2,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.5555555555555556,1,13.0,7.984798375502065,8
2025-04-09 03:13:27,0.75,1,23.5,7.984798375502065,8
2025-04-09 03:13:27,0.875,1,23.5,7.984798375502065,8
2025-04-09 03:13:27,1.0,1,23.5,7.984798375502065,8
2025-04-09 03:13:27,1.125,1,23.5,7.984798375502065,8
2025-04-09 03:13:27,1.25,1,23.5,7.984798375502065,8
2025-04-09 03:13:27,1.5,2,23.5,7.984798375502065,8
2025-04-09 03:13:27,1.75,2,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.0,2,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.25,2,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.2222222222222223,3,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.2,3,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.1818181818181817,3,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.1666666666666665,3,23.5,7.984798375502065,8
2025-04-09 03:13:27,2.5454545454545454,2,28.0,7.984798375502065,8
2025-04-09 03:13:27,2.727272727272727,3,25.0,7.984798375502065,8
2025-04-09 03:13:27,2.909090909090909,2,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.090909090909091,2,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.272727272727273,2,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.4545454545454546,2,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.3333333333333335,3,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.230769230769231,3,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.3846153846153846,2,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.2857142857142856,3,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.5,3,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.533333333333333,5,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.5625,5,25.0,7.984798375502065,8
2025-04-09 03:13:27,3.875,5,25.0,7.984798375502065,8
2025-04-09 03:13:27,4.6,7,23.0,7.984798375502065,8
2025-04-09 03:13:27,4.75,8,23.0,7.984798375502065,8
2025-04-09 03:13:28,3.625,6,23.0,7.984798375502065,8
2025-04-09 03:13:28,3.764705882352941,7,23.0,7.984798375502065,8
2025-04-09 03:13:28,4.176470588235294,7,23.0,7.984798375502065,8
2025-04-09 03:13:28,4.875,7,22.166666666666668,7.984798375502065,8
2025-04-09 03:13:28,5.0,8,22.166666666666668,7.984798375502065,8
2025-04-09 03:13:28,5.411764705882353,7,22.166666666666668,7.984798375502065,8
2025-04-09 03:13:28,5.823529411764706,7,22.166666666666668,7.984798375502065,8
2025-04-09 03:13:28,6.6875,8,22.571428571428573,7.984798375502065,8
2025-04-09 03:13:28,7.1875,8,22.571428571428573,7.984798375502065,8
2025-04-09 03:13:28,7.235294117647059,9,22.571428571428573,7.984798375502065,8
2025-04-09 03:13:28,8.1875,8,21.875,7.984798375502065,8
2025-04-09 03:13:28,8.6875,8,21.875,7.984798375502065,8
2025-04-09 03:13:28,8.647058823529411,9,21.875,7.984798375502065,8
2025-04-09 03:13:28,9.6875,8,25.666666666666668,7.984798375502065,8
2025-04-09 03:13:28,12.538461538461538,8,22.75,7.984798375502065,8
2025-04-09 03:13:28,13.153846153846153,8,22.75,7.984798375502065,8
2025-04-09 03:13:28,15.0,9,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,15.75,9,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,16.5,9,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,15.416666666666666,8,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,15.666666666666666,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,16.25,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,16.833333333333332,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,16.076923076923077,8,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,15.428571428571429,8,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,15.928571428571429,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,16.428571428571427,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,16.928571428571427,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,17.428571428571427,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:28,17.928571428571427,7,21.53846153846154,7.984798375502065,8
2025-04-09 03:13:29,19.846153846153847,7,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,18.928571428571427,8,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,19.428571428571427,7,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,18.6,8,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,17.875,8,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,18.3125,7,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,18.75,7,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,19.1875,7,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,17.0,6,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,17.375,6,22.785714285714285,7.984798375502065,8
2025-04-09 03:13:29,19.0,7,24.6,7.984798375502065,8
2025-04-09 03:13:29,19.533333333333335,8,24.6,7.984798375502065,8
2025-04-09 03:13:29,20.066666666666666,8,24.6,7.984798375502065,8
2025-04-09 03:13:29,20.6,9,27.0,7.984798375502065,8
2025-04-09 03:13:29,21.133333333333333,8,27.0,7.984798375502065,8
2025-04-09 03:13:29,21.733333333333334,9,27.0,7.984798375502065,8
2025-04-09 03:13:29,22.333333333333332,9,27.0,7.984798375502065,8
2025-04-09 03:13:29,21.5,10,27.0,7.984798375502065,8
2025-04-09 03:13:29,22.0625,10,26.294117647058822,7.984798375502065,8
2025-04-09 03:13:29,22.625,9,26.294117647058822,7.984798375502065,8
2025-04-09 03:13:29,23.1875,9,26.294117647058822,7.984798375502065,8
2025-04-09 03:13:29,23.75,9,26.294117647058822,7.984798375502065,8
2025-04-09 03:13:29,24.3125,9,26.294117647058822,7.984798375502065,8
2025-04-09 03:13:29,24.875,9,26.294117647058822,7.984798375502065,8
2025-04-09 03:13:29,18.705882352941178,9,26.294117647058822,7.984798375502065,8
