timestamp,waiting_time,queue_length,travel_time,predictions,actual_flows
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,1,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,1,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,1,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,1,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:34,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,1,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,1,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,0.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,13.0,0.0,0.0
2025-04-10 21:13:35,0.16666666666666666,2,13.0,0.0,0.0
2025-04-10 21:13:35,0.2857142857142857,2,13.0,0.0,0.0
2025-04-10 21:13:35,0.375,2,13.0,0.0,0.0
2025-04-10 21:13:35,0.5,1,13.0,0.0,0.0
2025-04-10 21:13:35,0.625,1,13.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,13.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,13.0,0.0,0.0
2025-04-10 21:13:35,0.0,0,13.0,0.9631181955337524,8.0
2025-04-10 21:13:42,0.0,0,13.0,0.9631181955337524,8.0
2025-04-10 21:13:42,0.125,1,13.0,0.9631181955337524,8.0
2025-04-10 21:13:42,0.25,1,13.0,0.9631181955337524,8.0
2025-04-10 21:13:42,0.375,1,13.0,0.9631181955337524,8.0
2025-04-10 21:13:42,0.4444444444444444,2,13.0,1.1036075353622437,9.0
2025-04-10 21:13:42,0.5555555555555556,1,13.0,1.1036075353622437,9.0
2025-04-10 21:13:42,0.75,1,23.5,1.1036075353622437,9.0
2025-04-10 21:13:42,0.875,1,23.5,1.1036075353622437,9.0
2025-04-10 21:13:42,1.0,1,23.5,1.1036075353622437,9.0
2025-04-10 21:13:42,1.125,1,23.5,1.1398468017578125,8.0
2025-04-10 21:13:42,1.25,1,23.5,1.1398468017578125,8.0
2025-04-10 21:13:42,1.5,2,23.5,1.1398468017578125,8.0
2025-04-10 21:13:42,1.75,2,23.5,1.1398468017578125,8.0
2025-04-10 21:13:42,2.0,2,23.5,1.1398468017578125,8.0
2025-04-10 21:13:42,2.25,2,23.5,1.1291565895080566,8.0
2025-04-10 21:13:42,2.2222222222222223,3,23.5,1.1291565895080566,8.0
2025-04-10 21:13:42,2.2,3,23.5,1.1291565895080566,8.0
2025-04-10 21:13:42,2.1818181818181817,3,23.5,1.1291565895080566,8.0
2025-04-10 21:13:42,2.1666666666666665,3,23.5,1.1291565895080566,8.0
2025-04-10 21:13:42,2.5454545454545454,2,28.0,1.151827096939087,11.0
2025-04-10 21:13:42,2.727272727272727,3,25.0,1.151827096939087,11.0
2025-04-10 21:13:42,2.909090909090909,2,25.0,1.151827096939087,11.0
2025-04-10 21:13:42,3.090909090909091,2,25.0,1.151827096939087,11.0
2025-04-10 21:13:42,3.272727272727273,2,25.0,1.151827096939087,11.0
2025-04-10 21:13:42,3.4545454545454546,2,25.0,1.445701003074646,11.0
2025-04-10 21:13:43,3.3333333333333335,3,25.0,1.445701003074646,11.0
2025-04-10 21:13:43,3.230769230769231,3,25.0,1.445701003074646,11.0
2025-04-10 21:13:43,3.3846153846153846,2,25.0,1.445701003074646,11.0
2025-04-10 21:13:43,3.2857142857142856,3,25.0,1.445701003074646,11.0
2025-04-10 21:13:43,3.5,3,25.0,1.531012773513794,14.0
2025-04-10 21:13:43,3.533333333333333,5,25.0,1.531012773513794,14.0
2025-04-10 21:13:43,3.5625,5,25.0,1.531012773513794,14.0
2025-04-10 21:13:43,3.875,5,25.0,1.531012773513794,14.0
2025-04-10 21:13:43,4.6,7,23.0,1.531012773513794,14.0
2025-04-10 21:13:43,4.75,8,23.0,1.876836895942688,16.0
2025-04-10 21:13:43,3.625,6,23.0,1.876836895942688,16.0
2025-04-10 21:13:43,3.764705882352941,7,23.0,1.876836895942688,16.0
2025-04-10 21:13:43,4.176470588235294,7,23.0,1.876836895942688,16.0
2025-04-10 21:13:43,4.875,7,22.166666666666668,1.876836895942688,16.0
2025-04-10 21:13:43,5.0,8,22.166666666666668,2.2164392471313477,17.0
2025-04-10 21:13:43,5.411764705882353,7,22.166666666666668,2.2164392471313477,17.0
2025-04-10 21:13:43,5.823529411764706,7,22.166666666666668,2.2164392471313477,17.0
2025-04-10 21:13:43,6.6875,8,22.571428571428573,2.2164392471313477,17.0
2025-04-10 21:13:43,7.1875,8,22.571428571428573,2.2164392471313477,17.0
2025-04-10 21:13:43,7.235294117647059,9,22.571428571428573,2.356280565261841,17.0
2025-04-10 21:13:43,8.1875,8,21.875,2.356280565261841,17.0
2025-04-10 21:13:43,8.6875,8,21.875,2.356280565261841,17.0
2025-04-10 21:13:43,8.647058823529411,9,21.875,2.356280565261841,17.0
2025-04-10 21:13:43,9.6875,8,25.666666666666668,2.356280565261841,17.0
2025-04-10 21:13:43,12.538461538461538,8,22.75,2.3593826293945312,13.0
2025-04-10 21:13:43,13.153846153846153,8,22.75,2.3593826293945312,13.0
2025-04-10 21:13:43,15.0,9,21.53846153846154,2.3593826293945312,13.0
2025-04-10 21:13:43,15.75,9,21.53846153846154,2.3593826293945312,13.0
2025-04-10 21:13:43,16.5,9,21.53846153846154,2.3593826293945312,13.0
2025-04-10 21:13:43,15.416666666666666,8,21.53846153846154,2.0705554485321045,12.0
2025-04-10 21:13:44,15.666666666666666,7,21.53846153846154,2.0705554485321045,12.0
2025-04-10 21:13:44,16.25,7,21.53846153846154,2.0705554485321045,12.0
2025-04-10 21:13:44,16.833333333333332,7,21.53846153846154,2.0705554485321045,12.0
2025-04-10 21:13:44,16.076923076923077,8,21.53846153846154,2.0705554485321045,12.0
2025-04-10 21:13:44,15.428571428571429,8,21.53846153846154,1.6409051418304443,14.0
2025-04-10 21:13:44,15.928571428571429,7,21.53846153846154,1.6409051418304443,14.0
2025-04-10 21:13:44,16.428571428571427,7,21.53846153846154,1.6409051418304443,14.0
2025-04-10 21:13:44,16.928571428571427,7,21.53846153846154,1.6409051418304443,14.0
2025-04-10 21:13:44,17.428571428571427,7,21.53846153846154,1.6409051418304443,14.0
2025-04-10 21:13:44,17.928571428571427,7,21.53846153846154,13.339786529541016,14.0
