timestamp,waiting_time,queue_length,travel_time
2025-04-09 03:16:52,11.6,4,45.45454545454545
2025-04-09 03:16:53,12.0,4,45.45454545454545
2025-04-09 03:16:53,12.4,4,45.45454545454545
2025-04-09 03:16:53,12.8,4,45.45454545454545
2025-04-09 03:16:53,13.2,4,45.45454545454545
2025-04-09 03:16:53,15.222222222222221,5,48.61764705882353
2025-04-09 03:16:53,15.777777777777779,5,48.61764705882353
2025-04-09 03:16:53,14.7,6,48.61764705882353
2025-04-09 03:16:53,15.2,5,48.61764705882353
2025-04-09 03:16:53,9.1,4,48.61764705882353
2025-04-09 03:16:53,6.1,4,47.68571428571428
2025-04-09 03:16:53,5.7,2,47.68571428571428
2025-04-09 03:16:53,5.9,2,47.68571428571428
2025-04-09 03:16:53,6.1,2,47.68571428571428
2025-04-09 03:16:53,6.3,2,47.68571428571428
2025-04-09 03:16:53,7.222222222222222,2,49.638888888888886
2025-04-09 03:16:53,7.444444444444445,2,49.638888888888886
2025-04-09 03:16:53,7.666666666666667,2,49.638888888888886
2025-04-09 03:16:53,7.888888888888889,2,49.638888888888886
2025-04-09 03:16:53,8.11111111111111,2,49.638888888888886
2025-04-09 03:16:53,8.444444444444445,3,49.638888888888886
2025-04-09 03:16:53,8.777777777777779,3,49.638888888888886
2025-04-09 03:16:53,9.11111111111111,3,49.638888888888886
2025-04-09 03:16:53,9.555555555555555,4,49.638888888888886
2025-04-09 03:16:53,9.444444444444445,3,49.638888888888886
2025-04-09 03:16:53,11.0,3,49.7027027027027
2025-04-09 03:16:53,10.11111111111111,4,49.7027027027027
2025-04-09 03:16:53,10.444444444444445,3,49.7027027027027
2025-04-09 03:16:53,10.88888888888889,4,49.7027027027027
2025-04-09 03:16:53,11.333333333333334,5,49.21052631578947
2025-04-09 03:16:53,10.6,5,49.21052631578947
2025-04-09 03:16:53,12.222222222222221,4,48.48717948717949
2025-04-09 03:16:53,12.666666666666666,4,48.48717948717949
2025-04-09 03:16:54,14.75,4,49.975
2025-04-09 03:16:54,17.428571428571427,4,48.8780487804878
2025-04-09 03:16:54,18.0,4,48.8780487804878
2025-04-09 03:16:54,18.571428571428573,4,48.8780487804878
2025-04-09 03:16:54,19.142857142857142,4,48.8780487804878
2025-04-09 03:16:54,19.714285714285715,4,48.8780487804878
2025-04-09 03:16:54,17.75,5,48.8780487804878
2025-04-09 03:16:54,16.22222222222222,5,48.8780487804878
2025-04-09 03:16:54,16.666666666666668,4,48.8780487804878
2025-04-09 03:16:54,15.4,5,48.8780487804878
2025-04-09 03:16:54,15.8,4,48.8780487804878
2025-04-09 03:16:54,18.0,4,48.142857142857146
2025-04-09 03:16:54,18.444444444444443,4,48.142857142857146
2025-04-09 03:16:54,17.0,5,48.142857142857146
2025-04-09 03:16:54,13.636363636363637,5,48.142857142857146
2025-04-09 03:16:54,12.833333333333334,5,48.142857142857146
2025-04-09 03:16:54,13.166666666666666,4,48.142857142857146
2025-04-09 03:16:54,14.727272727272727,4,47.116279069767444
2025-04-09 03:16:54,15.090909090909092,4,47.116279069767444
2025-04-09 03:16:54,15.454545454545455,4,47.116279069767444
2025-04-09 03:16:54,15.818181818181818,4,47.116279069767444
2025-04-09 03:16:54,16.181818181818183,4,47.116279069767444
2025-04-09 03:16:54,15.25,6,47.116279069767444
2025-04-09 03:16:54,14.461538461538462,6,47.116279069767444
2025-04-09 03:16:54,14.846153846153847,5,47.116279069767444
2025-04-09 03:16:54,14.142857142857142,6,47.116279069767444
2025-04-09 03:16:54,14.5,5,47.116279069767444
2025-04-09 03:16:54,16.0,5,47.56818181818182
2025-04-09 03:16:54,15.214285714285714,6,47.56818181818182
2025-04-09 03:16:54,15.571428571428571,5,47.56818181818182
2025-04-09 03:16:54,9.214285714285714,4,47.56818181818182
2025-04-09 03:16:54,9.5,4,47.56818181818182
2025-04-09 03:16:54,9.785714285714286,4,47.56818181818182
2025-04-09 03:16:55,10.071428571428571,4,47.56818181818182
2025-04-09 03:16:55,10.357142857142858,4,47.56818181818182
2025-04-09 03:16:55,10.642857142857142,4,47.56818181818182
2025-04-09 03:16:55,10.928571428571429,4,47.56818181818182
2025-04-09 03:16:55,10.466666666666667,5,47.56818181818182
2025-04-09 03:16:55,10.125,6,47.56818181818182
2025-04-09 03:16:55,9.823529411764707,6,47.56818181818182
2025-04-09 03:16:55,10.117647058823529,5,47.56818181818182
2025-04-09 03:16:55,9.833333333333334,6,47.56818181818182
2025-04-09 03:16:55,10.11111111111111,5,47.56818181818182
2025-04-09 03:16:55,10.38888888888889,5,47.56818181818182
2025-04-09 03:16:55,10.666666666666666,5,47.56818181818182
2025-04-09 03:16:55,10.944444444444445,5,47.56818181818182
2025-04-09 03:16:55,6.611111111111111,4,47.56818181818182
2025-04-09 03:16:55,5.157894736842105,5,47.56818181818182
2025-04-09 03:16:55,4.55,4,47.56818181818182
2025-04-09 03:16:55,4.7,3,47.56818181818182
2025-04-09 03:16:55,4.85,3,47.56818181818182
2025-04-09 03:16:55,4.761904761904762,4,47.56818181818182
2025-04-09 03:16:55,4.9523809523809526,4,47.56818181818182
2025-04-09 03:16:55,5.142857142857143,4,47.56818181818182
2025-04-09 03:16:55,5.333333333333333,4,47.56818181818182
2025-04-09 03:16:55,5.523809523809524,4,47.56818181818182
2025-04-09 03:16:55,5.714285714285714,4,47.56818181818182
2025-04-09 03:16:55,5.9523809523809526,5,47.56818181818182
2025-04-09 03:16:55,6.190476190476191,5,47.56818181818182
2025-04-09 03:16:55,6.428571428571429,5,47.56818181818182
2025-04-09 03:16:55,6.714285714285714,7,49.577777777777776
2025-04-09 03:16:55,7.0,6,49.577777777777776
2025-04-09 03:16:55,7.0,8,49.577777777777776
2025-04-09 03:16:55,7.318181818181818,7,49.577777777777776
2025-04-09 03:16:55,7.636363636363637,7,49.577777777777776
2025-04-09 03:16:56,8.333333333333334,7,49.08695652173913
2025-04-09 03:16:56,8.272727272727273,8,49.08695652173913
2025-04-09 03:16:56,9.0,7,48.93617021276596
2025-04-09 03:16:56,9.428571428571429,9,48.93617021276596
2025-04-09 03:16:56,9.857142857142858,9,48.93617021276596
2025-04-09 03:16:56,10.333333333333334,10,48.93617021276596
2025-04-09 03:16:56,10.80952380952381,10,48.93617021276596
2025-04-09 03:16:56,11.285714285714286,10,48.93617021276596
2025-04-09 03:16:56,12.35,10,48.979166666666664
2025-04-09 03:16:56,12.9,11,48.979166666666664
2025-04-09 03:16:56,13.45,12,49.224489795918366
2025-04-09 03:16:56,14.0,11,49.224489795918366
2025-04-09 03:16:56,14.6,12,49.224489795918366
2025-04-09 03:16:56,15.2,12,49.224489795918366
2025-04-09 03:16:56,16.63157894736842,12,48.88
2025-04-09 03:16:56,16.4,13,48.88
2025-04-09 03:16:56,17.05,13,48.88
2025-04-09 03:16:56,17.75,14,48.88
2025-04-09 03:16:56,18.45,14,48.88
2025-04-09 03:16:56,14.65,13,48.88
2025-04-09 03:16:56,11.142857142857142,13,48.88
2025-04-09 03:16:56,9.80952380952381,11,48.88
2025-04-09 03:16:56,8.619047619047619,10,48.88
2025-04-09 03:16:56,7.95,9,48.64705882352941
2025-04-09 03:16:56,8.157894736842104,8,50.19230769230769
2025-04-09 03:16:56,8.15,9,50.19230769230769
2025-04-09 03:16:56,8.05,7,50.19230769230769
2025-04-09 03:16:56,8.4,7,50.19230769230769
2025-04-09 03:16:56,8.75,7,50.19230769230769
2025-04-09 03:16:56,9.15,8,50.19230769230769
2025-04-09 03:16:56,9.55,8,50.19230769230769
2025-04-09 03:16:56,9.95,8,50.19230769230769
2025-04-09 03:16:57,10.35,8,50.19230769230769
2025-04-09 03:16:57,10.238095238095237,9,50.19230769230769
2025-04-09 03:16:57,10.619047619047619,8,50.19230769230769
2025-04-09 03:16:57,11.0,8,50.19230769230769
2025-04-09 03:16:57,11.380952380952381,8,50.19230769230769
2025-04-09 03:16:57,11.761904761904763,8,50.19230769230769
2025-04-09 03:16:57,12.19047619047619,9,50.19230769230769
2025-04-09 03:16:57,10.904761904761905,9,50.19230769230769
2025-04-09 03:16:57,9.619047619047619,8,50.19230769230769
2025-04-09 03:16:57,8.428571428571429,7,50.19230769230769
2025-04-09 03:16:57,8.761904761904763,7,50.19230769230769
2025-04-09 03:16:57,8.681818181818182,8,50.19230769230769
2025-04-09 03:16:57,9.0,8,51.0188679245283
2025-04-09 03:16:57,9.318181818181818,7,51.0188679245283
2025-04-09 03:16:57,9.636363636363637,7,51.0188679245283
2025-04-09 03:16:57,9.954545454545455,7,51.0188679245283
2025-04-09 03:16:57,9.826086956521738,8,51.0188679245283
2025-04-09 03:16:57,10.130434782608695,7,51.0188679245283
2025-04-09 03:16:57,10.478260869565217,8,51.0188679245283
2025-04-09 03:16:57,11.318181818181818,8,51.111111111111114
2025-04-09 03:16:57,11.681818181818182,8,51.111111111111114
2025-04-09 03:16:57,12.045454545454545,8,51.111111111111114
2025-04-09 03:16:57,12.409090909090908,8,51.111111111111114
2025-04-09 03:16:57,12.772727272727273,8,51.111111111111114
2025-04-09 03:16:57,15.210526315789474,8,54.59649122807018
2025-04-09 03:16:57,14.85,9,54.59649122807018
2025-04-09 03:16:57,12.05,8,55.827586206896555
2025-04-09 03:16:57,9.25,7,56.16949152542373
2025-04-09 03:16:57,7.684210526315789,5,57.75
2025-04-09 03:16:57,7.947368421052632,5,57.75
2025-04-09 03:16:57,8.666666666666666,5,58.278688524590166
2025-04-09 03:16:57,8.944444444444445,5,58.278688524590166
2025-04-09 03:16:58,9.222222222222221,5,58.278688524590166
2025-04-09 03:16:58,9.0,6,58.278688524590166
2025-04-09 03:16:58,8.8,6,58.278688524590166
2025-04-09 03:16:58,9.05,5,58.278688524590166
2025-04-09 03:16:58,9.3,5,58.278688524590166
2025-04-09 03:16:58,10.052631578947368,5,59.04838709677419
2025-04-09 03:16:58,9.333333333333334,7,59.04838709677419
2025-04-09 03:16:58,9.619047619047619,6,59.04838709677419
2025-04-09 03:16:58,10.3,5,59.92063492063492
2025-04-09 03:16:58,10.6,6,59.92063492063492
2025-04-09 03:16:58,8.6,5,59.92063492063492
2025-04-09 03:16:58,8.9,6,59.92063492063492
2025-04-09 03:16:58,9.25,7,59.92063492063492
2025-04-09 03:16:58,10.105263157894736,7,60.59375
2025-04-09 03:16:58,10.473684210526315,7,60.59375
2025-04-09 03:16:58,11.444444444444445,7,61.738461538461536
2025-04-09 03:16:58,11.833333333333334,7,61.738461538461536
2025-04-09 03:16:58,12.222222222222221,7,61.738461538461536
2025-04-09 03:16:58,12.61111111111111,7,61.738461538461536
2025-04-09 03:16:58,13.764705882352942,7,61.06060606060606
2025-04-09 03:16:58,14.235294117647058,8,61.06060606060606
2025-04-09 03:16:58,14.705882352941176,8,61.06060606060606
2025-04-09 03:16:58,15.176470588235293,8,61.06060606060606
2025-04-09 03:16:58,14.777777777777779,9,61.06060606060606
2025-04-09 03:16:58,14.421052631578947,9,61.06060606060606
2025-04-09 03:16:58,14.15,10,61.06060606060606
2025-04-09 03:16:58,10.25,9,61.06060606060606
2025-04-09 03:16:58,8.05,8,61.06060606060606
2025-04-09 03:16:58,7.5,8,61.06060606060606
2025-04-09 03:16:58,6.95,7,61.06060606060606
2025-04-09 03:16:58,6.75,6,61.06060606060606
2025-04-09 03:16:58,7.05,6,61.06060606060606
2025-04-09 03:16:59,7.0,7,61.06060606060606
2025-04-09 03:16:59,7.285714285714286,7,61.37313432835821
2025-04-09 03:16:59,7.571428571428571,6,61.37313432835821
2025-04-09 03:16:59,7.857142857142857,6,61.37313432835821
2025-04-09 03:16:59,8.19047619047619,7,61.37313432835821
2025-04-09 03:16:59,8.523809523809524,7,61.37313432835821
2025-04-09 03:16:59,8.454545454545455,8,61.37313432835821
2025-04-09 03:16:59,8.772727272727273,8,61.029411764705884
2025-04-09 03:16:59,9.136363636363637,8,61.029411764705884
2025-04-09 03:16:59,9.952380952380953,9,62.18571428571428
2025-04-09 03:16:59,10.85,8,62.12676056338028
2025-04-09 03:16:59,11.842105263157896,8,62.736111111111114
2025-04-09 03:16:59,11.65,9,62.736111111111114
2025-04-09 03:16:59,12.05,8,62.736111111111114
2025-04-09 03:16:59,12.45,8,62.736111111111114
2025-04-09 03:16:59,12.85,8,62.736111111111114
2025-04-09 03:16:59,13.25,9,62.19178082191781
2025-04-09 03:16:59,13.65,8,62.19178082191781
2025-04-09 03:16:59,14.1,9,62.19178082191781
2025-04-09 03:16:59,15.31578947368421,9,63.689189189189186
2025-04-09 03:16:59,16.666666666666668,9,63.626666666666665
2025-04-09 03:16:59,17.166666666666668,9,63.626666666666665
2025-04-09 03:16:59,17.666666666666668,9,63.626666666666665
2025-04-09 03:16:59,18.22222222222222,10,63.626666666666665
2025-04-09 03:16:59,18.77777777777778,10,63.626666666666665
2025-04-09 03:16:59,19.333333333333332,10,63.626666666666665
2025-04-09 03:16:59,19.88888888888889,11,63.05263157894737
2025-04-09 03:16:59,20.444444444444443,10,63.05263157894737
2025-04-09 03:16:59,21.0,10,63.05263157894737
2025-04-09 03:16:59,21.555555555555557,10,63.05263157894737
2025-04-09 03:16:59,23.41176470588235,10,63.103896103896105
2025-04-09 03:16:59,24.0,10,63.103896103896105
2025-04-09 03:17:00,24.58823529411765,10,63.103896103896105
2025-04-09 03:17:00,23.77777777777778,11,63.103896103896105
2025-04-09 03:17:00,19.166666666666668,9,63.103896103896105
2025-04-09 03:17:00,15.11111111111111,8,63.103896103896105
2025-04-09 03:17:00,12.473684210526315,9,63.103896103896105
2025-04-09 03:17:00,10.578947368421053,7,63.103896103896105
2025-04-09 03:17:00,9.157894736842104,7,63.103896103896105
2025-04-09 03:17:00,7.45,7,63.103896103896105
2025-04-09 03:17:00,6.285714285714286,6,63.103896103896105
2025-04-09 03:17:00,6.523809523809524,5,63.103896103896105
2025-04-09 03:17:00,6.761904761904762,5,63.103896103896105
2025-04-09 03:17:00,7.35,6,64.11392405063292
2025-04-09 03:17:00,7.6,5,64.11392405063292
2025-04-09 03:17:00,7.85,5,64.11392405063292
2025-04-09 03:17:00,8.15,6,64.11392405063292
2025-04-09 03:17:00,8.45,6,64.11392405063292
2025-04-09 03:17:00,9.210526315789474,6,63.825
2025-04-09 03:17:00,9.368421052631579,6,63.825
2025-04-09 03:17:00,9.68421052631579,6,63.825
2025-04-09 03:17:00,10.0,6,63.825
2025-04-09 03:17:00,9.8,7,63.825
2025-04-09 03:17:00,10.1,7,64.01234567901234
2025-04-09 03:17:00,7.0,5,64.8170731707317
2025-04-09 03:17:00,7.2631578947368425,5,64.8170731707317
2025-04-09 03:17:00,7.526315789473684,5,64.8170731707317
2025-04-09 03:17:00,7.7894736842105265,5,64.8170731707317
2025-04-09 03:17:00,8.052631578947368,5,64.8170731707317
2025-04-09 03:17:00,7.95,7,64.8170731707317
2025-04-09 03:17:00,8.25,6,64.8170731707317
2025-04-09 03:17:00,9.0,6,64.4578313253012
2025-04-09 03:17:00,9.833333333333334,6,65.17857142857143
2025-04-09 03:17:00,10.222222222222221,7,65.17857142857143
2025-04-09 03:17:01,10.61111111111111,7,65.17857142857143
2025-04-09 03:17:01,11.0,7,65.17857142857143
2025-04-09 03:17:01,11.38888888888889,7,65.17857142857143
2025-04-09 03:17:01,11.157894736842104,8,65.17857142857143
2025-04-09 03:17:01,11.526315789473685,7,65.17857142857143
2025-04-09 03:17:01,11.894736842105264,7,65.17857142857143
2025-04-09 03:17:01,12.31578947368421,9,65.54117647058824
2025-04-09 03:17:01,12.736842105263158,8,65.54117647058824
2025-04-09 03:17:01,13.157894736842104,8,65.54117647058824
2025-04-09 03:17:01,10.894736842105264,7,65.54117647058824
2025-04-09 03:17:01,11.263157894736842,7,65.54117647058824
2025-04-09 03:17:01,12.277777777777779,7,65.26744186046511
2025-04-09 03:17:01,12.0,8,65.26744186046511
2025-04-09 03:17:01,11.75,8,65.26744186046511
2025-04-09 03:17:01,12.1,7,65.26744186046511
2025-04-09 03:17:01,12.45,7,65.26744186046511
2025-04-09 03:17:01,12.8,7,65.26744186046511
2025-04-09 03:17:01,13.2,8,65.26744186046511
2025-04-09 03:17:01,13.65,9,65.26744186046511
2025-04-09 03:17:01,14.842105263157896,9,64.79310344827586
2025-04-09 03:17:01,15.31578947368421,9,64.79310344827586
2025-04-09 03:17:01,15.789473684210526,9,64.79310344827586
2025-04-09 03:17:01,16.31578947368421,10,64.79310344827586
2025-04-09 03:17:01,16.842105263157894,10,64.79310344827586
2025-04-09 03:17:01,17.36842105263158,10,64.79310344827586
2025-04-09 03:17:01,12.3,10,64.79310344827586
2025-04-09 03:17:01,10.65,9,65.06818181818181
2025-04-09 03:17:01,9.95,7,65.06818181818181
2025-04-09 03:17:01,9.7,6,65.06818181818181
2025-04-09 03:17:01,9.6,6,65.47191011235955
2025-04-09 03:17:01,9.85,5,65.47191011235955
2025-04-09 03:17:01,10.1,5,65.47191011235955
2025-04-09 03:17:01,9.857142857142858,6,65.47191011235955
2025-04-09 03:17:02,10.095238095238095,5,65.47191011235955
2025-04-09 03:17:02,10.333333333333334,5,65.47191011235955
2025-04-09 03:17:02,10.571428571428571,5,65.47191011235955
2025-04-09 03:17:02,10.80952380952381,5,65.47191011235955
2025-04-09 03:17:02,11.047619047619047,5,65.47191011235955
2025-04-09 03:17:02,10.818181818181818,7,65.47191011235955
2025-04-09 03:17:02,11.619047619047619,7,66.4065934065934
2025-04-09 03:17:02,11.952380952380953,7,66.4065934065934
2025-04-09 03:17:02,12.285714285714286,7,66.4065934065934
2025-04-09 03:17:02,13.25,7,67.40217391304348
2025-04-09 03:17:02,13.0,9,67.40217391304348
2025-04-09 03:17:02,13.380952380952381,8,67.40217391304348
2025-04-09 03:17:02,13.761904761904763,8,67.40217391304348
2025-04-09 03:17:02,14.19047619047619,9,67.40217391304348
2025-04-09 03:17:02,15.35,9,67.04301075268818
2025-04-09 03:17:02,16.63157894736842,9,67.92553191489361
2025-04-09 03:17:02,17.105263157894736,9,67.92553191489361
2025-04-09 03:17:02,17.57894736842105,9,67.92553191489361
2025-04-09 03:17:02,13.894736842105264,9,67.92553191489361
2025-04-09 03:17:02,11.31578947368421,8,67.92553191489361
2025-04-09 03:17:02,8.842105263157896,7,67.92553191489361
2025-04-09 03:17:02,7.2631578947368425,6,67.92553191489361
2025-04-09 03:17:02,7.631578947368421,7,67.92553191489361
2025-04-09 03:17:02,8.0,7,67.92553191489361
2025-04-09 03:17:02,8.833333333333334,7,68.10526315789474
2025-04-09 03:17:02,10.375,7,68.02061855670104
2025-04-09 03:17:02,11.533333333333333,7,68.48979591836735
2025-04-09 03:17:02,12.857142857142858,7,68.88888888888889
2025-04-09 03:17:02,14.384615384615385,7,68.75
2025-04-09 03:17:02,14.923076923076923,7,68.75
2025-04-09 03:17:02,15.461538461538462,7,68.75
