timestamp,waiting_time,queue_length,travel_time,predictions,actual_flows,model_type
2025-04-12 03:27:34,12.0,9,0,0,19.0,fixed
2025-04-12 03:27:34,13.222222222222221,10,0,0,18.0,fixed
2025-04-12 03:27:34,13.777777777777779,10,0,0,18.0,fixed
2025-04-12 03:27:34,14.333333333333334,10,0,0,18.0,fixed
2025-04-12 03:27:34,14.105263157894736,11,0,0,19.0,fixed
2025-04-12 03:27:34,14.631578947368421,10,0,0,19.0,fixed
2025-04-12 03:27:34,16.0,10,0,0,18.0,fixed
2025-04-12 03:27:34,16.61111111111111,11,0,0,18.0,fixed
2025-04-12 03:27:34,17.22222222222222,11,0,0,18.0,fixed
2025-04-12 03:27:34,16.894736842105264,12,0,0,19.0,fixed
2025-04-12 03:27:34,17.526315789473685,12,0,0,19.0,fixed
2025-04-12 03:27:34,18.157894736842106,12,0,0,19.0,fixed
2025-04-12 03:27:34,19.833333333333332,12,0,0,18.0,fixed
2025-04-12 03:27:34,20.5,12,0,0,18.0,fixed
2025-04-12 03:27:34,20.05263157894737,13,0,0,19.0,fixed
2025-04-12 03:27:34,21.833333333333332,12,0,0,18.0,fixed
2025-04-12 03:27:34,17.444444444444443,12,0,0,18.0,fixed
2025-04-12 03:27:34,13.944444444444445,11,0,0,18.0,fixed
2025-04-12 03:27:34,12.222222222222221,10,0,0,18.0,fixed
2025-04-12 03:27:34,9.947368421052632,10,0,0,19.0,fixed
2025-04-12 03:27:34,8.473684210526315,8,0,0,19.0,fixed
2025-04-12 03:27:34,8.105263157894736,7,0,0,19.0,fixed
2025-04-12 03:27:34,8.555555555555555,6,0,0,18.0,fixed
2025-04-12 03:27:34,8.88888888888889,6,0,0,18.0,fixed
2025-04-12 03:27:34,9.222222222222221,6,0,0,18.0,fixed
2025-04-12 03:27:34,9.555555555555555,6,0,0,18.0,fixed
2025-04-12 03:27:34,9.88888888888889,6,0,0,18.0,fixed
2025-04-12 03:27:34,9.736842105263158,8,0,0,19.0,fixed
2025-04-12 03:27:34,10.105263157894736,7,0,0,19.0,fixed
2025-04-12 03:27:34,10.473684210526315,7,0,0,19.0,fixed
2025-04-12 03:27:34,10.842105263157896,7,0,0,19.0,fixed
2025-04-12 03:27:34,11.210526315789474,7,0,0,19.0,fixed
2025-04-12 03:27:34,11.631578947368421,8,0,0,19.0,fixed
2025-04-12 03:27:34,12.052631578947368,8,0,0,19.0,fixed
2025-04-12 03:27:34,12.473684210526315,8,0,0,19.0,fixed
2025-04-12 03:27:34,12.947368421052632,9,0,0,19.0,fixed
2025-04-12 03:27:34,11.263157894736842,8,0,0,19.0,fixed
2025-04-12 03:27:34,9.1,8,0,0,20.0,fixed
2025-04-12 03:27:34,7.190476190476191,7,0,0,21.0,fixed
2025-04-12 03:27:34,7.476190476190476,6,0,0,21.0,fixed
